회사명,거래소코드,회계년도,[제조]이자보상배율(이자비용)(IFRS),[제조]* (정상)영업손익(보고서기재)(IFRS),[제조]   이자비용(IFRS),[제조]이자보상배율(이자비용)(IFRS연결),[제조]* (정상)영업손익(보고서기재)(IFRS연결),[제조]   이자비용(IFRS연결)
삼보산업(주),009620,2012/12,1,5626874,5630200,,,
삼보산업(주),009620,2013/12,0.1,595812,5990255,0.15,956194,6241104
삼보산업(주),009620,2014/12,0.33,2248231,6871920,0.32,2286671,7228714
삼보산업(주),009620,2015/12,1.27,8604837,6793771,1.15,8405708,7328216
삼보산업(주),009620,2016/12,0.26,1604544,6180395,-0.25,-1742529,6994800
삼보산업(주),009620,2017/12,-0.74,-5058883,6815372,-0.57,-4328083,7649923
삼보산업(주),009620,2018/12,0.26,2075905,8071230,0.5,4200325,8409043
삼보산업(주),009620,2019/12,0.53,4432769,8347194,0.79,7471764,9450118
삼보산업(주),009620,2020/12,1.38,9664725,6992609,1.13,8832355,7787851
삼아제약(주),009300,2010/12,4.1,3606352,880428,,,
삼아제약(주),009300,2011/12,13.49,7574481,561576,,,
삼아제약(주),009300,2012/12,17.97,9274160,516202,,,
삼아제약(주),009300,2013/12,15.49,6054747,390861,,,
삼아제약(주),009300,2014/12,83.17,5811746,69882,,,
삼아제약(주),009300,2015/12,1797.71,6051081,3366,,,
삼아제약(주),009300,2016/12,18595.26,9576560,515,,,
삼아제약(주),009300,2017/12,999999999,7610609,0,,,
삼아제약(주),009300,2018/12,999999999,9360979,0,,,
삼아제약(주),009300,2019/12,170.87,10398153,60855,170.85,10396874,60855
삼아제약(주),009300,2020/12,19.46,3948933,202939,19.37,3930495,202939
삼영엠텍(주),054540,2010/12,7.26,8799287,1212001,4.71,9540353,2025713
삼영엠텍(주),054540,2011/12,8.73,11175739,1280146,5.2,11384158,2187945
삼영엠텍(주),054540,2012/12,7.45,10819878,1451589,2.6,7066340,2718956
삼영엠텍(주),054540,2013/12,4.35,5997876,1380372,2.61,6009051,2298999
삼영엠텍(주),054540,2014/12,0.18,235551,1309833,1.4,2876367,2051560
삼영엠텍(주),054540,2015/12,5.56,6056053,1089929,2.7,5078328,1879030
삼영엠텍(주),054540,2016/12,5.05,3588499,710162,2.45,3243889,1326050
삼영엠텍(주),054540,2017/12,2.78,1476085,530339,0.54,491482,911650
삼영엠텍(주),054540,2018/12,2.71,1409146,520336,0.93,847281,912484
삼영엠텍(주),054540,2019/12,4.36,2436679,559509,3.85,3137053,815741
삼영엠텍(주),054540,2020/12,3.15,1408697,446947,1.55,903299,583290
삼영이엔씨(주),065570,2010/12,28.81,9572899,332264,,,
삼영이엔씨(주),065570,2011/12,34.18,9707069,284004,,,
삼영이엔씨(주),065570,2012/12,39.23,9890523,252100,,,
삼영이엔씨(주),065570,2013/12,78.71,9123325,115912,,,
삼영이엔씨(주),065570,2014/12,120.26,7914291,65808,,,
삼영이엔씨(주),065570,2015/12,32.47,4928951,151782,,,
삼영이엔씨(주),065570,2016/12,74.05,7992493,107940,,,
삼영이엔씨(주),065570,2017/12,70.75,5580719,78876,63.57,5210170,81953
삼영이엔씨(주),065570,2018/12,16.2,1892664,116862,5.96,921425,154543
삼영이엔씨(주),065570,2019/12,-21.15,-2462280,116420,,,
삼영이엔씨(주),065570,2020/12,-5.84,-2627485,449861,,,
삼지전자(주),037460,2010/12,2.13,1554927,730041,,,
삼지전자(주),037460,2011/12,1.14,1405768,1229637,,,
삼지전자(주),037460,2012/12,1.84,2434573,1324588,,,
삼지전자(주),037460,2013/12,4.69,3974756,848061,,,
삼지전자(주),037460,2014/12,-5.21,-3856288,740024,,,
삼지전자(주),037460,2015/12,-1.63,-1712794,1052715,4.99,25307231,5074069
삼지전자(주),037460,2016/12,2.3,2819118,1224163,5.9,30336471,5139981
삼지전자(주),037460,2017/12,0.62,831548,1337199,11.75,52385618,4460165
삼지전자(주),037460,2018/12,-2.08,-4921562,2371434,5.6,32460808,5798045
삼지전자(주),037460,2019/12,-1.69,-5309813,3136858,5.71,36197019,6337306
삼지전자(주),037460,2020/12,1.93,5819405,3014423,9.43,48076869,5097721
삼천당제약(주),000250,2010/12,104.6,9103442,87033,,,
삼천당제약(주),000250,2011/12,127.5,6759966,53020,,,
삼천당제약(주),000250,2012/12,203.8,5959443,29242,203.8,5959443,29242
삼천당제약(주),000250,2013/12,28.67,9102842,317529,17.31,15877144,917132
삼천당제약(주),000250,2014/12,33.03,10268094,310856,37.97,18943152,498894
삼천당제약(주),000250,2015/12,134.92,10667989,79069,147.24,20762790,141012
삼천당제약(주),000250,2016/12,177.02,13225922,74713,197.13,24358076,123562
삼천당제약(주),000250,2017/12,91.42,13666201,149482,134.14,26511831,197639
삼천당제약(주),000250,2018/12,16.9,5061345,299472,66.83,15500129,231943
삼천당제약(주),000250,2019/12,9.89,9581602,968880,30.86,25210117,816830
삼천당제약(주),000250,2020/12,-13.54,-9593068,708611,8.65,5522905,638413
삼천리자전거(주),024950,2010/12,17.98,3523938,196003,,,
삼천리자전거(주),024950,2011/12,4.3,1965335,457330,,,
삼천리자전거(주),024950,2012/12,19.5,8027600,411766,,,
삼천리자전거(주),024950,2013/12,15.42,8564564,555285,,,
삼천리자전거(주),024950,2014/12,22.41,13979336,623810,,,
삼천리자전거(주),024950,2015/12,27.99,14965052,534563,,,
삼천리자전거(주),024950,2016/12,6.97,7367305,1057125,3.78,5792236,1533339
삼천리자전거(주),024950,2017/12,1.44,1785059,1239728,0.14,253902,1761242
삼천리자전거(주),024950,2018/12,-7.75,-13284971,1713578,-7.63,-16980300,2225792
삼천리자전거(주),024950,2019/12,-3.09,-6315948,2043962,-3.51,-8241460,2345100
삼천리자전거(주),024950,2020/12,5.92,11148350,1884151,5.58,10903084,1952324
삼현철강(주),017480,2010/12,143.1,12750614,89102,,,
삼현철강(주),017480,2011/12,54.92,21070604,383659,,,
삼현철강(주),017480,2012/12,23.2,10637141,458578,,,
삼현철강(주),017480,2013/12,12.39,9537089,769954,,,
삼현철강(주),017480,2014/12,22.76,9162998,402608,,,
삼현철강(주),017480,2015/12,79.27,7289662,91963,,,
삼현철강(주),017480,2016/12,999999999,7838464,0,,,
삼현철강(주),017480,2017/12,999999999,9119835,0,,,
삼현철강(주),017480,2018/12,999999999,9028914,0,,,
삼현철강(주),017480,2019/12,1449.64,7948388,5483,,,
삼현철강(주),017480,2020/12,2143.63,8630241,4026,,,
상신이디피(주),091580,2010/12,3.45,3975834,1153687,4.32,5109855,1183911
상신이디피(주),091580,2011/12,5.71,7476655,1309620,6.82,9063026,1328524
상신이디피(주),091580,2012/12,3.18,4548750,1429372,2.23,3267504,1467060
상신이디피(주),091580,2013/12,4.51,6825251,1512811,2.28,3729432,1637932
상신이디피(주),091580,2014/12,2.71,3681872,1358997,2.81,4185381,1490345
상신이디피(주),091580,2015/12,-1.26,-1519812,1208853,-0.74,-1078357,1464902
상신이디피(주),091580,2016/12,1.42,1580704,1116351,-0.24,-395234,1627768
상신이디피(주),091580,2017/12,3.44,4118738,1195929,3.5,6130265,1753924
상신이디피(주),091580,2018/12,7.67,9782760,1275357,7.62,15714014,2062764
상신이디피(주),091580,2019/12,0.6,1034311,1714683,3.66,8525471,2327551
상신이디피(주),091580,2020/12,5.69,8815139,1550556,10.07,19473769,1934489
상신전자(주),263810,2010/12,,,,,,
상신전자(주),263810,2011/12,,,,,,
상신전자(주),263810,2012/12,,,,,,
상신전자(주),263810,2013/12,,,,,,
상신전자(주),263810,2014/12,,,,,,
상신전자(주),263810,2015/12,14.35,5183681,361307,10.53,5340130,507197
상신전자(주),263810,2016/12,26.14,5851158,223861,15.59,6648366,426389
상신전자(주),263810,2017/12,24.06,5219343,216931,13.7,6121909,446735
상신전자(주),263810,2018/12,22.59,2729234,120827,7.99,2984779,373686
상신전자(주),263810,2019/12,25.46,2718642,106776,7.68,2971707,386895
상신전자(주),263810,2020/12,25.64,2753310,107392,7.81,3065798,392493
서암기계공업(주),100660,2010/12,39.57,3990107,100847,,,
서암기계공업(주),100660,2011/12,126.69,8133352,64200,,,
서암기계공업(주),100660,2012/12,144.98,6368717,43929,,,
서암기계공업(주),100660,2013/12,198.9,2081082,10463,,,
서암기계공업(주),100660,2014/12,999999999,979990,0,,,
서암기계공업(주),100660,2015/12,999999999,673016,0,,,
서암기계공업(주),100660,2016/12,999999999,38364,0,,,
서암기계공업(주),100660,2017/12,999999999,2315027,0,,,
서암기계공업(주),100660,2018/12,999999999,3071249,0,,,
서암기계공업(주),100660,2019/12,999999999,1505005,0,,,
서암기계공업(주),100660,2020/12,999999999,-451562,0,,,
서울바이오시스(주),092190,2010/12,1.98,25307937,12752512,,,
서울바이오시스(주),092190,2011/12,-2.78,-46572975,16757594,,,
서울바이오시스(주),092190,2012/12,1.16,15130205,12990527,,,
서울바이오시스(주),092190,2013/12,2.26,24136397,10660151,,,
서울바이오시스(주),092190,2014/12,2.04,15635569,7651800,1.94,14840408,7654095
서울바이오시스(주),092190,2015/12,8.16,36033097,4418281,6.29,28294413,4498389
서울바이오시스(주),092190,2016/12,4.79,19300893,4028620,2.71,11371911,4193806
서울바이오시스(주),092190,2017/12,9.85,35466967,3601971,7.38,29399038,3985818
서울바이오시스(주),092190,2018/12,6.08,22353215,3675009,4.23,16699023,3945274
서울바이오시스(주),092190,2019/12,2.37,16383924,6914160,0.98,10256164,10445516
서울바이오시스(주),092190,2020/12,1.26,6203393,4914266,3.57,27384925,7679781
서울반도체(주),046890,2010/12,84.4,117372344,1390664,67.13,114960626,1712394
서울반도체(주),046890,2011/12,5.7,30462181,5340969,5.49,30426276,5538712
서울반도체(주),046890,2012/12,2.23,16548886,7415388,2.42,17915887,7415388
서울반도체(주),046890,2013/12,32.27,62697496,1943136,7.65,96465923,12603741
서울반도체(주),046890,2014/12,-1.63,-2555850,1571104,0.28,2554952,9063276
서울반도체(주),046890,2015/12,9.62,24761129,2574097,7.81,45583440,5834981
서울반도체(주),046890,2016/12,14.19,33451127,2358001,11.83,57535254,4865335
서울반도체(주),046890,2017/12,34.31,61680348,1797700,22.6,98254142,4348119
서울반도체(주),046890,2018/12,25.79,70788860,2745296,15.62,94887633,6075919
서울반도체(주),046890,2019/12,38.62,43807572,1134314,6.62,49538699,7486438
서울반도체(주),046890,2020/12,44.24,28260906,638761,12.51,59655031,4769318
서울전자통신(주),027040,2010/12,19.67,15679220,797286,-1.8,-2779213,1543656
서울전자통신(주),027040,2011/12,0.56,322059,578448,-1.5,-3566708,2372788
서울전자통신(주),027040,2012/12,-5.04,-4288539,850698,-0.67,-2043245,3058648
서울전자통신(주),027040,2013/12,-2.92,-1919005,656937,0.98,3081612,3130295
서울전자통신(주),027040,2014/12,0.74,433373,588701,-5.74,-3014982,524946
서울전자통신(주),027040,2015/12,0.95,423891,445928,-2.11,-1085956,513821
서울전자통신(주),027040,2016/12,3.84,2750026,717049,3.29,2723869,828269
서울전자통신(주),027040,2017/12,0.42,461635,1092079,0.63,763813,1219783
서울전자통신(주),027040,2018/12,-1.5,-1623922,1084868,-1.19,-1690911,1421655
서울전자통신(주),027040,2019/12,-3.9,-2795753,717018,-1.82,-1832488,1009344
서울전자통신(주),027040,2020/12,-1.88,-1326074,704407,-1.43,-1263654,885220
서호전기(주),065710,2010/12,-2.71,-682705,251701,999999999,-536735,0
서호전기(주),065710,2011/12,-4.73,-832232,175790,999999999,-588133,0
서호전기(주),065710,2012/12,5.35,309518,57904,7.03,425318,60462
서호전기(주),065710,2013/12,29.48,1152062,39074,30.9,1207581,39074
서호전기(주),065710,2014/12,70.43,2638084,37455,64.61,2420041,37455
서호전기(주),065710,2015/12,47.11,3552431,75404,40.5,3347999,82672
서호전기(주),065710,2016/12,112.21,8098861,72174,96.95,7865944,81134
서호전기(주),065710,2017/12,181.81,12829879,70567,166.01,12988135,78239
서호전기(주),065710,2018/12,45.31,5907530,130394,47.01,6540195,139111
서호전기(주),065710,2019/12,112.7,11994987,106435,105.83,12245033,115707
서호전기(주),065710,2020/12,57.9,11134307,192295,57.47,11306246,196732
선바이오(주),067370,2010/12,,,,,,
선바이오(주),067370,2011/12,,,,,,
선바이오(주),067370,2012/12,,,,,,
선바이오(주),067370,2013/12,15.07,607502,40309,,,
선바이오(주),067370,2014/12,15.38,349265,22714,15.38,349265,22714
선바이오(주),067370,2015/12,-8.79,-900146,102457,,,
선바이오(주),067370,2016/12,-626.19,-1701599,2717,,,
선바이오(주),067370,2017/12,-1072.94,-1558526,1453,,,
선바이오(주),067370,2018/12,54.82,63802,1164,,,
선바이오(주),067370,2019/12,3.44,944692,274724,,,
선바이오(주),067370,2020/12,4.27,1638949,384016,,,
선진뷰티사이언스(주),086710,2010/12,,,,,,
선진뷰티사이언스(주),086710,2011/12,,,,,,
선진뷰티사이언스(주),086710,2012/12,,,,,,
선진뷰티사이언스(주),086710,2013/12,,,,,,
선진뷰티사이언스(주),086710,2014/12,,,,,,
선진뷰티사이언스(주),086710,2015/12,,,,,,
선진뷰티사이언스(주),086710,2016/12,,,,,,
선진뷰티사이언스(주),086710,2017/12,,,,,,
선진뷰티사이언스(주),086710,2018/12,,,,,,
선진뷰티사이언스(주),086710,2019/12,4.96,4122634,831185,5.6,4657332,831185
선진뷰티사이언스(주),086710,2020/12,3.07,3130414,1021022,3.49,3559688,1021021
성우전자(주),081580,2010/12,13.16,1309446,99526,16.86,1797877,106646
성우전자(주),081580,2011/12,36.07,2596527,71992,38.84,5794064,149186
성우전자(주),081580,2012/12,9.99,1239882,124074,13.27,3618672,272652
성우전자(주),081580,2013/12,16.59,6457718,389184,11.11,10006599,900330
성우전자(주),081580,2014/12,63.9,7058061,110447,27.35,10301976,376623
성우전자(주),081580,2015/12,132.87,3031469,22816,40.51,8461902,208905
성우전자(주),081580,2016/12,5625.02,826878,147,24.07,8306430,345027
성우전자(주),081580,2017/12,-1316604.03,-1316604,1,15.82,8591817,543044
성우전자(주),081580,2018/12,-2257879.41,-4515759,2,15.58,6733529,432056
성우전자(주),081580,2019/12,-913.54,-4365823,4779,-13.56,-5072901,374081
성우전자(주),081580,2020/12,25.71,398171,15490,-19.04,-4721898,247953
성우테크론(주),045300,2010/12,1.78,995646,560143,1.75,1399470,799569
성우테크론(주),045300,2011/12,3.25,3088807,951396,4.62,5336573,1154019
성우테크론(주),045300,2012/12,-0.47,-418044,885820,-0.22,-232271,1057751
성우테크론(주),045300,2013/12,0.5,367326,729433,0.73,605459,831371
성우테크론(주),045300,2014/12,0.91,532686,588454,0.92,620015,674125
성우테크론(주),045300,2015/12,2.96,1053281,356226,3.25,1332658,410074
성우테크론(주),045300,2016/12,9,2719839,302054,7.82,2727195,348706
성우테크론(주),045300,2017/12,17.03,4883659,286709,16.14,5370659,332741
성우테크론(주),045300,2018/12,21.32,6602813,309757,19.97,7192123,360099
성우테크론(주),045300,2019/12,5.68,1838443,323644,6.21,2201952,354457
성우테크론(주),045300,2020/12,16.32,3817981,234015,16.96,4313311,254316
성융광전투자유한공사,900150,2010/12,,,,,0,6345930
성융광전투자유한공사,900150,2011/12,,,,-10.36,-85046850,8209877
성일하이텍(주),365340,2017/12,,,,,,
성일하이텍(주),365340,2018/12,,,,,,
성일하이텍(주),365340,2019/12,,,,,,
성일하이텍(주),365340,2020/12,-2.08,-6355173,3050295,-2.06,-6256300,3044407
성호전자(주),043260,2010/12,13.38,9033395,674943,11.49,8926079,776527
성호전자(주),043260,2011/12,4.87,4054583,833418,2.18,1995066,914833
성호전자(주),043260,2012/12,-0.27,-330750,1239247,-2.23,-3497129,1565326
성호전자(주),043260,2013/12,-1.45,-2424679,1668866,-1.33,-2655636,1990022
성호전자(주),043260,2014/12,-0.67,-1190261,1764429,-0.44,-892036,2045470
성호전자(주),043260,2015/12,3.3,3763180,1139815,0.11,154262,1422454
성호전자(주),043260,2016/12,2.97,3125098,1051159,1.17,1896322,1622227
성호전자(주),043260,2017/12,2.38,2092268,878848,0.61,874232,1429900
성호전자(주),043260,2018/12,2.41,2421319,1006538,0.09,148662,1667113
성호전자(주),043260,2019/12,-1.66,-2124723,1276998,-1.96,-3074190,1568250
성호전자(주),043260,2020/12,2.36,3812076,1614325,1.57,2839232,1806390
세명전기공업(주),017510,2010/12,327.74,2749064,8388,,,
세명전기공업(주),017510,2011/12,308.93,2404366,7783,,,
세명전기공업(주),017510,2012/12,732.07,2057851,2811,,,
세명전기공업(주),017510,2013/12,707.67,5629548,7955,,,
세명전기공업(주),017510,2014/12,404.56,4040745,9988,,,
세명전기공업(주),017510,2015/12,2084.27,5229422,2509,,,
세명전기공업(주),017510,2016/12,2768.05,3390866,1225,,,
세명전기공업(주),017510,2017/12,4922.81,3957941,804,,,
세명전기공업(주),017510,2018/12,12025.25,3282894,273,,,
세명전기공업(주),017510,2019/12,13472.29,1670564,124,,,
세명전기공업(주),017510,2020/12,9577.4,201125,21,,,
세미텍(주),081220,2010/12,1.47,3588959,2436898,,,
세미텍(주),081220,2011/12,1.31,3178409,2429702,,,
세미텍(주),081220,2012/12,-0.91,-2311581,2532585,,,
세미텍(주),081220,2013/12,-1.03,-2200356,2133765,,,
세신버팔로(주),110660,2010/12,,,,,,
세신버팔로(주),110660,2011/12,,,,,,
세신버팔로(주),110660,2012/12,,,,,,
세신버팔로(주),110660,2013/12,,,,,,
세신버팔로(주),110660,2014/12,,,,,,
세신버팔로(주),110660,2015/12,,,,,,
세신버팔로(주),110660,2016/12,,,,,,
세신버팔로(주),110660,2017/12,,,,,,
세종머티리얼즈(주),135270,2010/12,,,,,,
세종머티리얼즈(주),135270,2011/12,,,,,,
세종머티리얼즈(주),135270,2012/12,,,,,,
세종머티리얼즈(주),135270,2013/12,,,,,,
세종머티리얼즈(주),135270,2014/12,,,,,,
세종머티리얼즈(주),135270,2015/12,,,,,,
세종머티리얼즈(주),135270,2016/12,,,,,,
세종머티리얼즈(주),135270,2017/12,,,,,,
세종머티리얼즈(주),135270,2018/12,,,,,,
세종텔레콤(주),036630,2010/12,-0.08,-938570,11836794,-0.09,-1106384,11838153
세종텔레콤(주),036630,2011/12,-1.04,-6578608,6355122,-1.04,-6591564,6355122
세종텔레콤(주),036630,2012/12,-0.68,-2883639,4210037,-0.69,-2889691,4210037
세종텔레콤(주),036630,2013/12,-5.79,-8606674,1485745,-5.8,-8620627,1485745
세종텔레콤(주),036630,2014/12,48.71,1300053,26690,47.4,1265077,26690
세종텔레콤(주),036630,2015/12,0.39,524828,1353074,0.39,523016,1353074
세종텔레콤(주),036630,2016/12,0.54,777326,1440160,0.53,770392,1440160
세종텔레콤(주),036630,2017/12,1.26,2331862,1846167,1.26,2330045,1846167
세종텔레콤(주),036630,2018/12,-2.59,-1944925,751106,-0.12,-98369,812200
세종텔레콤(주),036630,2019/12,-6.55,-8929859,1363557,-6.29,-9756384,1552121
세종텔레콤(주),036630,2020/12,0.84,1216465,1445071,0.68,1109814,1631928
소니드(주),060230,2010/12,-5.3,-14769025,2786989,-5.32,-14822499,2788071
소니드(주),060230,2011/12,-1.93,-7800812,4043810,-2.06,-8395309,4069014
소니드(주),060230,2012/12,0.85,2871216,3363271,0.69,2330496,3371099
소니드(주),060230,2013/12,1.46,4047531,2773235,1.26,3498079,2774125
소니드(주),060230,2014/12,-0.21,-584954,2796998,-0.54,-1512434,2800274
소니드(주),060230,2015/12,-0.69,-1546815,2248949,-0.48,-1121458,2359150
소니드(주),060230,2016/12,0.1,152239,1560434,0.11,177550,1560434
소니드(주),060230,2017/12,-0.86,-1756889,2038266,-0.95,-1940435,2039324
소니드(주),060230,2018/12,-0.52,-1449894,2771153,-0.36,-992193,2771153
소니드(주),060230,2019/12,0.76,1392184,1820856,1.39,2532980,1823326
소니드(주),060230,2020/12,1.95,1601959,823582,0.52,432567,830985
소프트캠프(주),210610,2010/12,,,,,,
소프트캠프(주),210610,2011/12,,,,,,
소프트캠프(주),210610,2012/12,,,,,,
소프트캠프(주),210610,2013/12,,,,,,
소프트캠프(주),210610,2014/12,,,,,,
소프트캠프(주),210610,2015/12,,,,,,
소프트캠프(주),210610,2016/12,,,,,,
소프트캠프(주),258790,2016/12,,,,,,
소프트캠프(주),258790,2017/12,,,,,,
소프트캠프(주),210610,2017/12,,,,,,
소프트캠프(주),258790,2018/12,,,,,,
소프트캠프(주),210610,2018/12,,,,,,
소프트캠프(주),258790,2019/12,54.95,3590585,65344,50.1,4093023,81692
소프트캠프(주),258790,2020/12,40.08,2038608,50862,34.65,2395203,69134
솔브레인(주),357780,2020/12,,96706328,611921,,103956836,885097
솔브레인홀딩스(주),036830,2010/12,28.22,49969734,1770991,21.97,44726113,2035822
솔브레인홀딩스(주),036830,2011/12,10.37,62485856,6027458,7.89,56208976,7123385
솔브레인홀딩스(주),036830,2012/12,19.58,100467573,5131884,15.81,107013864,6766615
솔브레인홀딩스(주),036830,2013/12,36.63,84383836,2303391,22.12,88468814,4000138
솔브레인홀딩스(주),036830,2014/12,34.66,59719350,1722916,13.91,48028483,3453964
솔브레인홀딩스(주),036830,2015/12,66.02,92192539,1396453,28,101050876,3609256
솔브레인홀딩스(주),036830,2016/12,47.35,96435159,2036661,29.44,105139005,3571463
솔브레인홀딩스(주),036830,2017/12,51.92,103320192,1990132,25.79,105694335,4098065
솔브레인홀딩스(주),036830,2018/12,93.1,142428489,1529767,44.08,164072471,3722033
솔브레인홀딩스(주),036830,2019/12,90.56,162193701,1791037,38.55,174184666,4518968
솔브레인홀딩스(주),036830,2020/12,1019.14,10380983,10186,7.99,16575356,2073736
솔트웨어(주),328380,2019/12,,,,,,
솔트웨어(주),328380,2020/12,,,,,,
스탠다드펌(주),179280,2011/12,,,,,,
스탠다드펌(주),179280,2012/12,,,,,,
스탠다드펌(주),179280,2013/12,,,,,,
스탠다드펌(주),179280,2014/12,,,,,,
스튜디오드래곤(주),253450,2016/12,,12843500,810883,,16630645,853039
스튜디오드래곤(주),253450,2017/12,14.81,25717448,1736571,18.99,32977619,1736571
스튜디오드래곤(주),253450,2018/12,289.03,32747490,113300,342.96,39891820,116315
스튜디오드래곤(주),253450,2019/12,79.28,31491656,397240,58.13,28701606,493769
스튜디오드래곤(주),253450,2020/12,97.16,43262536,445275,84.78,49117056,579334
시그네틱스(주),033170,2010/12,4.03,19788202,4909312,,,
시그네틱스(주),033170,2011/12,7.93,20410606,2573810,,,
시그네틱스(주),033170,2012/12,8.17,18472136,2261166,,,
시그네틱스(주),033170,2013/12,8.05,11165077,1387592,,,
시그네틱스(주),033170,2014/12,-4.46,-3945052,884107,,,
시그네틱스(주),033170,2015/12,5.92,3560160,601084,5.91,3549769,601084
시그네틱스(주),033170,2016/12,-9.38,-5593243,596310,-9.29,-5537246,596310
시그네틱스(주),033170,2017/12,3.64,2759756,758276,3.63,2756304,758276
시그네틱스(주),033170,2018/12,-8.79,-7178740,816894,-8.8,-7185856,816894
시그네틱스(주),033170,2019/12,-36.06,-19561460,542478,-36.2,-19639345,542478
시그네틱스(주),033170,2020/12,-29.14,-14499855,497634,-29.1,-14479048,497634
신라섬유(주),001000,2010/12,0.25,268047,1060722,,,
신라섬유(주),001000,2011/12,1.1,443329,402312,,,
신라섬유(주),001000,2012/12,2.35,661505,281325,,,
신라섬유(주),001000,2013/12,2.71,728704,268839,,,
신라섬유(주),001000,2014/12,1.94,557382,286779,,,
신라섬유(주),001000,2015/12,-9.55,-2563198,268518,,,
신라섬유(주),001000,2016/12,1.31,769316,587324,,,
신라섬유(주),001000,2017/12,0.93,537530,575227,,,
신라섬유(주),001000,2018/12,1.32,757838,574195,,,
신라섬유(주),001000,2019/12,1.25,732137,586958,,,
신라섬유(주),001000,2020/12,1.55,685773,442998,,,
신라에스지(주),025870,2010/12,6.26,1487120,237646,,,
신라에스지(주),025870,2011/12,3.71,1683061,453234,,,
신라에스지(주),025870,2012/12,0.47,461613,989010,,,
신라에스지(주),025870,2013/12,1.61,1445434,900298,1.46,1312528,900298
신라에스지(주),025870,2014/12,2.22,1839128,827007,1.57,1319531,842186
신라에스지(주),025870,2015/12,-0.45,-314146,701614,-2.28,-1701491,746927
신라에스지(주),025870,2016/12,4.37,2536044,580185,2,1285964,643208
신라에스지(주),025870,2017/12,2.53,1546906,611261,1.76,1115330,633690
신라에스지(주),025870,2018/12,1.15,957025,831003,1.01,856570,846269
신라에스지(주),025870,2019/12,2.54,2482873,977533,2.23,2097047,939139
신라에스지(주),025870,2020/12,2.21,1572402,711351,0.49,327916,674601
신라젠(주),215600,2011/12,,,,,,
신라젠(주),215600,2012/12,,,,,,
신라젠(주),215600,2013/12,,,,,,
신라젠(주),215600,2014/12,-0.65,-6334784,9768586,-1.55,-15180246,9768586
신라젠(주),215600,2015/12,-1.3,-11124420,8564545,-3.02,-23774691,7869234
신라젠(주),215600,2016/12,-4.34,-25066632,5771810,-9.16,-46824215,5109443
신라젠(주),215600,2017/12,-7.14,-28812951,4034286,-14.04,-50617833,3605579
신라젠(주),215600,2018/12,-55.86,-32548542,582709,-115.22,-59043410,512434
신라젠(주),215600,2019/12,-13.74,-74431218,5418691,-10.73,-58492593,5450138
신라젠(주),215600,2020/12,-16.45,-26524748,1612770,-20.41,-34210158,1676218
신성델타테크(주),065350,2010/12,14.38,12149029,844650,5.04,14061043,2791707
신성델타테크(주),065350,2011/12,2.68,4626977,1726423,1.52,6935511,4572231
신성델타테크(주),065350,2012/12,2.69,7376848,2744569,2.2,10385764,4725262
신성델타테크(주),065350,2013/12,2.56,5779594,2260652,2,8549989,4279654
신성델타테크(주),065350,2014/12,1.45,3454147,2375966,1.19,4931132,4157159
신성델타테크(주),065350,2015/12,2.54,6418988,2524702,1.85,9661484,5225536
신성델타테크(주),065350,2016/12,2.62,5871925,2241638,2.6,12124976,4669691
신성델타테크(주),065350,2017/12,4.8,10958296,2283970,4.16,17893869,4304591
신성델타테크(주),065350,2018/12,1.47,3472172,2366458,2.69,12658853,4704988
신성델타테크(주),065350,2019/12,3.01,7994423,2659654,2.05,10347058,5057313
신성델타테크(주),065350,2020/12,4.48,8477020,1890188,3.68,14824184,4027714
신신제약(주),002800,2010/12,,,,,,
신신제약(주),002800,2011/12,,,,,,
신신제약(주),002800,2012/12,,,,,,
신신제약(주),002800,2013/12,,,,,,
신신제약(주),002800,2014/12,2.3,1687623,733169,,,
신신제약(주),002800,2015/12,9.91,5394672,544275,,,
신신제약(주),002800,2016/12,13.81,5533390,400566,,,
신신제약(주),002800,2017/12,16.36,4726617,288891,15.62,4511268,288891
신신제약(주),002800,2018/12,15.98,3294165,206154,14.73,3036078,206154
신신제약(주),002800,2019/12,10.98,2614838,238243,9.41,2328969,247613
신신제약(주),002800,2020/12,-4.3,-3773337,877266,-4.67,-4169592,893617
신원종합개발(주),017000,2010/12,-2.83,-11059607,3914275,,,
신원종합개발(주),017000,2011/12,0.66,1161057,1748755,,,
신원종합개발(주),017000,2012/12,1.35,1181122,872175,,,
신원종합개발(주),017000,2013/12,1.89,1645001,872025,,,
신원종합개발(주),017000,2014/12,1,1082039,1081361,,,
신원종합개발(주),017000,2015/12,-1.74,-1900680,1094670,,,
신원종합개발(주),017000,2016/12,1.44,1566942,1088723,,,
신원종합개발(주),017000,2017/12,38.73,13486540,348221,34.71,13158466,379142
신원종합개발(주),017000,2018/12,35.92,13998447,389722,18.15,11715782,645667
신원종합개발(주),017000,2019/12,3.72,8975032,2411175,2.68,6922486,2583828
신원종합개발(주),017000,2020/12,0.9,3126194,3483485,,,
신일제약(주),012790,2010/12,13.38,4996611,373314,,,
신일제약(주),012790,2011/12,10.04,3581799,356873,,,
신일제약(주),012790,2012/12,23.73,5418263,228294,,,
신일제약(주),012790,2013/12,59.68,9505048,159256,,,
신일제약(주),012790,2014/12,75.71,12264002,161992,,,
신일제약(주),012790,2015/12,58.73,10512338,178984,,,
